,sales_small.ProductID,sales_small.WeekKey,sales_small.Channel,sales_small.Country,sales_small.CSP,sales_small.SalesVolume,sales_small.TotalStockVolume,sales_small.StoreStockVolume,sales_small.DepotStockVolume,sales_small.FutureCommitmentVolume,sales_small.IntakeVolume,sales_small.StoresWithStockCount,sales_small.StoresWithSalesCount,price_change_tw,price_change_before,products.Season,products.Group,products.SubGroup,products.Class,products.SubClass,sales_small.SalesVolume_nw,price_change_nw,season_nw
7855,bd24b89e,201518,Online,B,14.482999999999999,5,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,24.0,1.3499999999999996,Summer
7856,bd24b89e,201518,Stores,A,15.833,8,3,3,0,0,0,0.0855,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,14.0,2.34,Summer
7857,bd24b89e,201518,Stores,B,14.482999999999999,127,96,61,35,0,0,0.6199,0.4236,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,372.0,1.799999999999999,Summer
7860,be310af2,201518,Online,B,12.683,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,4.0,0.9009999999999998,Summer
7861,be310af2,201518,Stores,A,13.357999999999999,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,1.6879999999999988,Summer
7862,be310af2,201518,Stores,B,12.683,20,6,6,0,0,0,0.3226,0.0855,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,23.0,1.350999999999999,Summer
7863,be63f01,201518,Online,B,13.133,9,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,19.0,1.8009999999999984,Summer
7864,be63f01,201518,Stores,B,13.133,9,6,2,3,0,1,0.0894,0.0272,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,5.0,1.8009999999999984,Summer
7890,c7cbf4e5,201518,Online,B,12.683,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,17.0,0.9009999999999998,Summer
7891,c7cbf4e5,201518,Stores,A,13.357999999999999,3,1,1,0,0,0,0.0233,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,7.0,1.6879999999999988,Summer
7892,c7cbf4e5,201518,Stores,B,12.683,62,14,13,0,0,1,0.6296,0.24100000000000002,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,93.0,1.350999999999999,Summer
7896,c8d4b87d,201518,Online,B,13.583,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Summer
7897,c8d4b87d,201518,Stores,A,14.482999999999999,7,3,3,0,0,0,0.0661,0.0233,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,10.0,1.6879999999999988,Summer
7898,c8d4b87d,201518,Stores,B,13.583,88,112,48,64,0,0,0.58685,0.3887,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,200.0,1.350999999999999,Summer
7914,cdb5d01e,201518,Stores,A,14.609000000000002,3,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,2.0,0.0,Summer
7915,cdb5d01e,201518,Stores,B,13.583,43,10,10,0,0,0,0.7967,0.1904,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,29.0,0.0,Summer
7948,da4e299,201518,Online,B,13.583,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Summer
7949,da4e299,201518,Stores,A,14.482999999999999,2,1,1,0,0,0,0.0233,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,4.0,2.812999999999999,Summer
7950,da4e299,201518,Stores,B,13.583,22,23,17,6,0,0,0.4042,0.1049,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,53.0,2.2509999999999994,Summer
7964,e05995be,201518,Online,B,13.583,7,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,6.0,0.0,Summer
7965,e05995be,201518,Stores,A,14.482999999999999,4,1,1,0,0,0,0.0428,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,1.6879999999999988,Summer
7966,e05995be,201518,Stores,B,13.583,102,29,23,6,0,0,0.7346,0.2993,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,43.0,1.350999999999999,Summer
7982,e58aa2c5,201518,Stores,A,15.748,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,1.1529999999999987,Summer
7983,e58aa2c5,201518,Stores,B,14.482999999999999,11,2,2,0,0,0,0.171,0.0583,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,9.0,0.8999999999999986,Summer
7993,ea11be7a,201518,Online,B,36.986999999999995,1,0,0,0,0,0,0.0039,0.0,0.0,0.0,L,edf80f3a,b5ae3139,b5ae3139,b5ae3139,1.0,0.0,Summer
8001,ec75763b,201518,Stores,A,14.630999999999998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,2.326999999999998,Summer
8006,eda443ea,201518,Stores,A,12.795,5,1,1,0,0,0,0.0622,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,4.0,0.0,Summer
8007,eda443ea,201518,Stores,B,12.232000000000001,65,13,13,0,0,0,0.9677,0.3148,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,35.0,0.0,Summer
8021,f0df2047,201518,Online,B,10.882,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,1.0,0.0,Summer
8022,f10c15ed,201518,Online,B,15.383,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,5.0,1.799999999999999,Summer
8023,f10c15ed,201518,Stores,A,16.958,4,1,1,0,0,0,0.035,0.0117,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,8.0,3.4879999999999978,Summer
8024,f10c15ed,201518,Stores,B,15.383,44,28,28,0,0,0,0.8123,0.1866,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,150.0,2.6999999999999993,Summer
8028,f236c80a,201518,Online,B,12.232000000000001,5,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,12.0,0.9000000000000004,Summer
8029,f236c80a,201518,Stores,A,12.908,3,1,1,0,0,0,0.0233,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,4.0,1.1709999999999994,Summer
8030,f236c80a,201518,Stores,B,12.232000000000001,57,40,24,17,0,-1,0.4159,0.20600000000000002,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,142.0,0.9000000000000004,Summer
8054,f6795143,201518,Stores,B,18.984,10,4,4,0,0,0,0.1671,0.0272,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,6.0,0.0,Summer
8086,fcc369e5,201518,Stores,A,15.833,2,3,3,0,0,0,0.07,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,6.0,4.096,Summer
8126,1e70cdb4,201519,Stores,A,11.107000000000001,66,8,8,0,0,0,0.1049,0.1244,1.125,2.2509999999999977,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,29.0,0.0,Summer
8127,1e70cdb4,201519,Stores,B,10.882,908,48,48,0,0,0,0.7229,0.6607,0.9000000000000004,1.8010000000000002,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,246.0,0.0,Summer
8130,219eacd6,201519,Online,B,13.133,10,0,0,0,0,0,0.0039,0.0039,1.3499999999999996,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,3.0,0.0,Summer
8131,219eacd6,201519,Stores,A,14.078,46,13,13,0,0,0,0.2293,0.1438,1.7550000000000008,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,45.0,0.0,Summer
8132,219eacd6,201519,Stores,B,13.133,531,149,74,75,0,0,0.84145,0.59075,1.3499999999999996,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,487.0,0.0,Summer
8138,22fa92e5,201519,Online,B,12.683,21,0,0,0,0,0,0.0039,0.0039,2.6999999999999993,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Summer
8139,22fa92e5,201519,Stores,A,13.47,5,2,2,0,0,0,0.0233,0.0117,3.4879999999999978,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,4.0,0.0,Summer
8140,22fa92e5,201519,Stores,B,12.683,93,54,39,15,0,0,0.35448,0.2954,2.6999999999999993,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,127.0,0.0,Summer
8143,23cc32b8,201519,Online,B,16.283,1,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,6e52582b,6e52582b,2.0,0.0,Summer
8144,23cc32b8,201519,Stores,A,14.033,2,1,1,0,0,0,0.0194,0.0039,4.051,0.0,L,edf80f3a,edf80f3a,6e52582b,6e52582b,2.0,0.0,Summer
8145,23cc32b8,201519,Stores,B,13.133,56,13,13,0,0,0,0.20600000000000002,0.171,3.150000000000002,0.0,L,edf80f3a,edf80f3a,6e52582b,6e52582b,37.0,0.0,Summer
8148,25a048e4,201519,Online,B,13.583,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,3.0,0.0,Summer
8152,2729a59e,201519,Stores,A,12.908,9,1,1,0,0,0,0.0233,0.0389,0.5850000000000009,2.34,L,edf80f3a,edf80f3a,475fad98,76b05919,4.0,0.0,Summer
8153,2729a59e,201519,Stores,B,12.232000000000001,139,11,11,0,0,0,0.3809,0.5908,0.45099999999999874,1.799999999999999,L,edf80f3a,edf80f3a,475fad98,76b05919,46.0,0.0,Summer
8178,34cd83e4,201519,Stores,A,14.033,7,3,3,0,0,0,0.1244,0.0389,1.7329999999999988,2.3180000000000014,L,edf80f3a,edf80f3a,475fad98,76b05919,6.0,0.0,Summer
8183,360076a3,201519,Online,B,12.683,17,0,0,0,0,0,0.0039,0.0039,1.799999999999999,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,1.0,0.0,Summer
8184,360076a3,201519,Stores,A,13.493,3,1,1,0,0,0,0.0155,0.0039,2.34,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Summer
8185,360076a3,201519,Stores,B,12.683,50,16,16,0,0,0,0.2293,0.1516,1.799999999999999,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,46.0,0.0,Summer
8187,37cad3a4,201519,Online,B,14.482999999999999,11,1,0,1,0,0,0.0039,0.0039,2.2500000000000018,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,6.0,0.0,Summer
8188,37cad3a4,201519,Stores,A,15.833,4,1,1,0,0,0,0.0272,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,3.0,0.0,Summer
8189,37cad3a4,201519,Stores,B,14.482999999999999,54,25,25,0,0,0,0.5558,0.2099,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,40.0,0.0,Summer
8202,3c3f7db5,201519,Online,B,15.383,22,1,0,1,0,0,0.0039,0.0039,3.6010000000000026,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,3.0,0.0,Summer
8203,3c3f7db5,201519,Stores,B,12.683,42,23,10,13,0,0,0.1632,0.07,6.301000000000002,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,51.0,0.0,Summer
8212,40345637,201519,Online,B,10.882,7,1,0,1,0,0,0.0039,0.0039,0.45000000000000107,0.0,L,edf80f3a,edf80f3a,c702f6b0,8821bf4a,3.0,0.0,Summer
8213,40345637,201519,Stores,B,10.432,6,5,5,0,0,0,0.1477,0.1283,0.9000000000000004,0.0,L,edf80f3a,edf80f3a,c702f6b0,8821bf4a,8.0,0.0,Summer
8232,4539dd39,201519,Online,B,18.084,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,2.0,0.0,Summer
8233,4539dd39,201519,Stores,B,18.084,2,3,3,1,0,-1,0.0972,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,2.0,0.0,Summer
8253,4e090ddf,201519,Stores,B,11.782,7,1,1,0,0,0,0.0194,0.0233,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,4.0,0.0,Summer
8264,50eb65e5,201519,Stores,B,12.683,5,1,1,0,0,0,0.0583,0.0272,0.9000000000000004,1.799999999999999,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Summer
8277,5345fa6b,201519,Online,B,11.782,13,0,0,0,0,0,0.0039,0.0039,1.8010000000000002,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,0.0,Summer
8278,5345fa6b,201519,Stores,A,12.232000000000001,6,1,1,0,0,0,0.0233,0.0155,2.2509999999999977,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,4.0,0.0,Summer
8279,5345fa6b,201519,Stores,B,11.782,170,17,17,0,0,0,0.4353,0.41200000000000003,1.8010000000000002,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,90.0,0.0,Summer
8284,56f88d76,201519,Online,B,18.984,7,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,80b04f38,f740e1ce,5.0,0.0,Summer
8285,57d319d8,201519,Online,B,10.882,11,1,0,1,0,0,0.0039,0.0039,1.3500000000000014,0.0,L,edf80f3a,edf80f3a,b63dd552,b27bd2f3,2.0,0.0,Summer
8289,58d25136,201519,Online,B,16.733,3,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,2.0,0.0,Summer
8290,58d25136,201519,Stores,A,14.663,0,0,0,0,0,0,0.0,0.0,4.096,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,0.0,0.0,Summer
8291,58d25136,201519,Stores,B,13.583,23,14,14,0,0,0,0.2176,0.0661,3.1500000000000004,0.0,L,edf80f3a,edf80f3a,c494ac16,abe2aed2,20.0,0.0,Summer
8297,59c9347e,201519,Online,B,12.683,9,0,0,0,0,0,0.0039,0.0039,2.6999999999999993,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,2.0,0.0,Summer
8298,59c9347e,201519,Stores,A,13.47,10,2,2,0,0,0,0.0544,0.0272,3.4879999999999978,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,8.0,0.0,Summer
8299,59c9347e,201519,Stores,B,12.683,178,23,23,0,0,0,0.7346,0.5014,2.6999999999999993,0.0,L,edf80f3a,edf80f3a,bf003871,8a05472,77.0,0.0,Summer
8310,5ac8313f,201519,Online,B,13.583,8,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,7.0,0.0,Summer
8311,5ac8313f,201519,Stores,A,13.357999999999999,10,7,7,0,0,0,0.20600000000000002,0.0428,1.125,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,7.0,0.0,Summer
8312,5ac8313f,201519,Stores,B,12.683,128,49,49,0,0,0,0.8978,0.4431,0.9000000000000004,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,72.0,0.0,Summer
8318,5c8a468e,201519,Stores,A,16.958,5,1,1,0,0,0,0.0233,0.0194,0.0,0.0,L,edf80f3a,edf80f3a,13105152,3df8175a,3.0,0.0,Summer
8319,5c8a468e,201519,Stores,B,15.383,58,28,26,1,0,1,0.5479999999999999,0.2954,0.0,0.0,L,edf80f3a,edf80f3a,13105152,3df8175a,47.0,0.0,Summer
8368,6fc7e73e,201519,Online,B,15.383,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Summer
8369,6fc7e73e,201519,Stores,A,14.630999999999998,4,1,1,0,0,0,0.0311,0.0155,2.327,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,4.0,0.0,Summer
8370,6fc7e73e,201519,Stores,B,13.583,91,23,22,1,0,0,0.6218,0.3925,1.799999999999999,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,59.0,0.0,Summer
8382,7354699f,201519,Stores,A,12.232000000000001,3,1,1,0,0,0,0.07,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Summer
8383,7354699f,201519,Stores,B,11.782,18,6,6,0,0,0,0.6335,0.0894,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,9.0,0.0,Summer
8393,76786b3b,201519,Online,B,17.183,5,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,3.0,0.0,Summer
8394,76786b3b,201519,Stores,A,15.748,5,2,2,0,0,0,0.0544,0.0233,3.4610000000000003,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,3.0,0.0,Summer
8395,76786b3b,201519,Stores,B,14.482999999999999,79,42,38,4,0,0,0.8317,0.41200000000000003,2.700000000000001,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,57.0,0.0,Summer
8397,78838610,201519,Online,B,13.583,3,0,0,0,0,0,0.0039,0.0039,1.799999999999999,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Summer
8398,78838610,201519,Stores,A,14.630999999999998,2,0,0,0,0,0,0.0,0.0039,2.327,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Summer
8399,78838610,201519,Stores,B,13.583,26,4,4,0,0,0,0.1593,0.1166,1.799999999999999,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,15.0,0.0,Summer
8449,85db67fa,201519,Online,B,14.482999999999999,4,0,0,0,0,0,0.0039,0.0039,2.700000000000001,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,1.0,0.0,Summer
8450,85db67fa,201519,Stores,A,15.748,0,0,0,0,0,0,0.0,0.0,3.4610000000000003,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Summer
8451,85db67fa,201519,Stores,B,14.482999999999999,22,3,3,0,0,0,0.1088,0.0933,2.700000000000001,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,11.0,0.0,Summer
8473,8a0355ee,201519,Online,B,12.683,4,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Summer
8487,91819df8,201519,Online,B,12.232000000000001,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,8821bf4a,2.0,0.0,Summer
8488,91819df8,201519,Stores,A,11.152000000000001,5,1,1,0,0,0,0.2021,0.0505,1.7559999999999985,0.0,L,edf80f3a,edf80f3a,c702f6b0,8821bf4a,4.0,0.0,Summer
8489,91819df8,201519,Stores,B,10.882,71,70,27,44,0,-1,0.63545,0.9949,1.3500000000000014,0.0,L,edf80f3a,edf80f3a,c702f6b0,8821bf4a,88.0,0.0,Summer
8490,91a18e49,201519,Online,B,18.084,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c494ac16,1d455ef5,2.0,0.0,Summer
8513,98de5742,201519,Online,B,14.482999999999999,5,0,0,0,0,0,0.0039,0.0039,2.700000000000001,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Summer
8514,98de5742,201519,Stores,A,15.748,0,0,0,0,0,0,0.0,0.0,3.4610000000000003,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Summer
8515,98de5742,201519,Stores,B,14.482999999999999,21,3,3,0,0,0,0.1321,0.0894,2.700000000000001,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,10.0,0.0,Summer
8548,a49b349b,201519,Online,B,16.283,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,2.0,0.0,Summer
8549,a49b349b,201519,Stores,A,14.609000000000002,6,1,1,0,0,0,0.0194,0.0194,3.474999999999998,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,4.0,0.0,Summer
8550,a49b349b,201519,Stores,B,13.583,134,23,22,1,0,0,0.3381,0.4897,2.700000000000001,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,90.0,0.0,Summer
8576,ae226eec,201519,Online,B,12.683,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,0.0,Summer
8577,ae226eec,201519,Stores,A,13.357999999999999,4,2,2,0,0,0,0.0583,0.0117,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,4.0,0.0,Summer
8578,ae226eec,201519,Stores,B,12.683,87,42,41,1,0,0,0.8239,0.3498,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,66.0,0.0,Summer
8579,ae5e3b78,201519,Online,B,16.733,1,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,b5ae3139,b5ae3139,b5ae3139,1.0,0.0,Summer
8594,b3d5b4ba,201519,Online,B,14.482999999999999,2,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,0.0,Summer
8595,b3d5b4ba,201519,Stores,A,15.833,2,1,1,0,0,0,0.0194,0.0078,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,0.0,Summer
8596,b3d5b4ba,201519,Stores,B,14.482999999999999,35,17,15,2,0,0,0.3187,0.136,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,27.0,0.0,Summer
8613,b82d34be,201519,Online,B,15.383,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,2.0,0.0,Summer
8614,b82d34be,201519,Stores,B,15.383,10,7,6,1,0,0,0.171,0.0466,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,5821b43f,9.0,0.0,Summer
8629,bd24b89e,201519,Online,B,13.133,24,0,0,0,0,0,0.0039,0.0039,1.3499999999999996,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,4.0,0.0,Summer
8630,bd24b89e,201519,Stores,A,13.493,14,2,2,0,0,0,0.0466,0.0311,2.34,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,11.0,0.0,Summer
8631,bd24b89e,201519,Stores,B,12.683,372,55,39,16,0,0,0.5674,0.7035,1.799999999999999,0.0,L,edf80f3a,edf80f3a,475fad98,76b05919,296.0,0.0,Summer
8634,be310af2,201519,Online,B,11.782,4,1,0,1,0,0,0.0039,0.0039,0.9009999999999998,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Summer
8635,be310af2,201519,Stores,A,11.67,2,0,0,0,0,0,0.0,0.0078,1.6879999999999988,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,2.0,0.0,Summer
8636,be310af2,201519,Stores,B,11.332,23,4,4,0,0,0,0.1283,0.0972,1.350999999999999,0.0,L,edf80f3a,edf80f3a,bf003871,50d24518,9.0,0.0,Summer
8637,be63f01,201519,Online,B,11.332,19,0,0,0,0,0,0.0,0.0039,1.8009999999999984,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Summer
8638,be63f01,201519,Stores,B,11.332,5,5,5,0,0,0,0.0972,0.0233,1.8009999999999984,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,10.0,0.0,Summer
8665,c7cbf4e5,201519,Online,B,11.782,17,0,0,0,0,0,0.0039,0.0039,0.9009999999999998,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,0.4499999999999993,Summer
8666,c7cbf4e5,201519,Stores,A,11.67,7,0,0,0,0,0,0.0,0.0194,1.6879999999999988,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,2.0,0.0,Summer
8667,c7cbf4e5,201519,Stores,B,11.332,93,4,4,0,0,0,0.1477,0.2876,1.350999999999999,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,17.0,0.0,Summer
8671,c8d4b87d,201519,Online,B,13.583,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,1.0,0.0,Summer
8672,c8d4b87d,201519,Stores,A,12.795,10,2,2,0,0,0,0.0233,0.0311,1.6879999999999988,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,8.0,0.0,Summer
8673,c8d4b87d,201519,Stores,B,12.232000000000001,200,88,34,54,0,0,0.8473,0.6607,1.350999999999999,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,207.0,0.0,Summer
8689,cdb5d01e,201519,Stores,A,14.609000000000002,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,2.0,0.0,Summer
8690,cdb5d01e,201519,Stores,B,13.583,29,7,7,0,0,0,0.3148,0.1283,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,55818191,19.0,0.0,Summer
8723,da4e299,201519,Online,B,13.583,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Summer
8724,da4e299,201519,Stores,A,11.67,4,1,1,0,0,0,0.0078,0.0117,2.812999999999999,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Summer
8725,da4e299,201519,Stores,B,11.332,53,17,13,4,0,0,0.2915,0.1749,2.2509999999999994,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,39.0,0.0,Summer
8738,e05995be,201519,Online,B,13.583,6,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,3.0,0.0,Summer
8739,e05995be,201519,Stores,A,12.795,3,1,1,0,0,0,0.035,0.0039,1.6879999999999988,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,2.0,0.0,Summer
8740,e05995be,201519,Stores,B,12.232000000000001,43,25,23,2,0,0,0.4042,0.1555,1.350999999999999,0.0,L,edf80f3a,edf80f3a,c702f6b0,c6aeef0b,37.0,0.0,Summer
8756,e58aa2c5,201519,Stores,A,14.595,0,0,0,0,0,0,0.0,0.0,1.1529999999999987,3.4610000000000003,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Summer
8757,e58aa2c5,201519,Stores,B,13.583,9,1,1,0,0,0,0.0661,0.0466,0.8999999999999986,2.700000000000001,L,edf80f3a,edf80f3a,475fad98,76b05919,4.0,0.0,Summer
8767,ea11be7a,201519,Online,B,36.986999999999995,1,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,edf80f3a,b5ae3139,b5ae3139,b5ae3139,1.0,0.0,Summer
8775,ec75763b,201519,Online,B,11.782,1,0,0,0,0,0,0.0039,0.0,1.8010000000000002,1.799999999999999,L,edf80f3a,edf80f3a,475fad98,76b05919,,,
8776,ec75763b,201519,Stores,A,12.304,0,0,0,0,0,0,0.0,0.0,2.326999999999998,2.327,L,edf80f3a,edf80f3a,475fad98,76b05919,0.0,0.0,Summer
8781,eda443ea,201519,Stores,A,12.795,4,1,1,0,0,0,0.0233,0.0117,0.0,0.0,L,edf80f3a,edf80f3a,bf003871,ef307285,3.0,0.0,Summer
